,Total_length,Mavlink_Count,Status
5369,0,0,1
5370,0,0,1
5371,0,0,1
5372,0,0,1
5373,1108,0,1
5374,146518,22,1
5375,87095,40,1
5376,127343,8,1
5377,129642,0,1
5378,34928,32,1
5379,121712,30,1
5380,214893,9,1
5381,207196,0,1
5382,185099,1,1
5383,207664,0,1
5384,249798,0,1
5385,144398,0,1
5386,130696,0,1
5387,126480,0,1
5388,114886,0,1
5389,217124,0,1
5390,250852,0,1
5391,252960,0,1
5392,107508,0,1
5393,107767,1,1
5394,141236,0,1
5395,113945,11,1
5396,25575,33,1
5397,136354,32,1
5398,3225,30,1
5399,3608,34,1
5400,3162,30,1
5401,128872,35,1
5402,178030,28,1
5403,166372,31,1
5404,73644,0,1
5405,0,0,1
5406,0,0,1
5407,0,0,1
5408,55862,0,1
5409,0,0,1
5410,0,0,1
5411,125426,0,1
5412,121210,0,1
5413,87482,0,1
5414,123318,0,1
5415,114091,1,1
5416,125426,0,1
5417,139128,0,1
5418,169694,0,1
5419,151776,0,1
5420,172856,0,1
5421,142290,0,1
5422,233988,0,1
5423,217124,0,1
5424,141495,1,1
5425,96968,0,1
5426,145452,0,1
5427,85627,22,1
5428,214819,30,1
5429,161675,30,1
5430,104191,31,1
5431,66509,32,1
5432,146242,31,1
5433,50028,32,1
5434,129619,31,1
5435,162050,36,1
5436,134252,33,1
5437,120962,33,1
5438,174846,29,1
5439,3595,34,1
5440,182743,31,1
5441,207184,30,1
5442,182804,31,1
5443,203387,33,1
5444,167530,28,1
5445,178717,37,1
5446,213183,33,1
5447,137013,30,1
5448,1990,17,1
5449,0,0,1
5450,0,0,1
5451,0,0,1
5452,0,0,1
5453,0,0,1
5454,0,0,1
5455,160635,22,1
5456,73020,9,1
5457,104185,19,1
5458,126288,10,1
5459,161498,0,1
5460,122821,14,1
5461,144287,18,1
5462,188950,3,1
5463,151001,33,1
5464,103698,3,1
5465,202550,0,1
5466,43214,0,1
5467,0,0,1
5468,0,0,1
5469,0,0,1
5470,0,0,1
5471,0,0,1
5472,166685,21,1
5473,3678,34,1
5474,93171,32,1
5475,125255,32,1
5476,151926,33,1
5477,161758,31,1
5478,182678,9,1
5479,204980,0,1
5480,91810,30,1
5481,62785,29,1
5482,0,0,1
5483,0,0,1
5484,0,0,1
5485,0,0,1
5486,0,0,1
5487,0,0,1
5488,0,0,1
5489,45322,0,1
5490,107694,12,1
5491,94860,0,1
5492,49478,8,1
5493,108972,36,1
5494,134054,29,1
5495,190064,39,1
5496,185689,16,1
5497,157282,0,1
5498,114886,0,1
5499,41106,0,1
5500,0,0,1
5501,0,0,1
5502,0,0,1
5503,0,0,1
5504,0,0,1
5505,0,0,1
5506,0,0,1
5507,0,0,1
5508,0,0,1
5509,0,0,1
5510,51646,0,1
5511,0,0,1
5512,123270,6,1
5513,45215,8,1
5514,62797,9,1
5515,65040,14,1
5516,3358,32,1
5517,77710,32,1
5518,116129,29,1
5519,107546,32,1
5520,117603,33,1
5521,86381,31,1
5522,83114,31,1
5523,106504,33,1
5524,205143,31,1
5525,135765,39,1
5526,48679,10,1
5527,0,0,1
5528,0,0,1
5529,0,0,1
5530,0,0,1
5531,0,0,1
5532,0,0,1
5533,2149,20,1
5534,3309,31,1
5535,1162,11,1
5536,21052,0,1
5537,44320,0,1
5538,162027,1,1
5539,123394,0,1
5540,75888,0,1
5541,143344,0,1
5542,149668,0,1
5543,176302,3,1
5544,112474,13,1
5545,0,0,1
5546,70618,0,1
0,4057,38,0
1,3292,31,0
2,3756,36,0
3,3230,30,0
4,3476,32,0
5,3230,30,0
6,3403,32,0
7,3199,30,0
8,3405,32,0
9,3589,34,0
10,3464,32,0
11,3525,33,0
12,3536,34,0
13,3395,32,0
14,3403,32,0
15,3230,30,0
16,3532,34,0
17,3200,30,0
18,3401,32,0
19,3580,34,0
20,3541,33,0
21,3525,33,0
22,3356,31,0
23,3396,32,0
24,3476,33,0
25,3229,30,0
26,3403,32,0
27,3034,28,0
28,3642,35,0
29,3456,32,0
30,3466,33,0
31,3430,33,0
32,3700,36,0
33,3229,30,0
34,3403,32,0
35,3229,30,0
36,3476,33,0
37,3199,30,0
38,3403,32,0
39,3670,34,0
40,3540,34,0
41,3430,33,0
42,3523,34,0
43,3229,30,0
44,3478,33,0
45,3229,30,0
46,3459,33,0
47,3200,30,0
48,3477,33,0
49,3606,33,0
50,3465,33,0
51,3430,33,0
52,3787,37,0
53,3071,28,0
54,3474,33,0
55,3230,30,0
56,3477,33,0
57,3199,30,0
58,3402,32,0
59,3577,33,0
60,3633,35,0
61,3430,33,0
62,3610,35,0
63,3143,29,0
64,3476,33,0
65,3231,30,0
66,3402,32,0
67,3285,31,0
68,3391,32,0
69,3607,33,0
70,3465,33,0
71,3429,33,0
72,3701,36,0
73,3230,30,0
74,3402,32,0
75,3229,30,0
76,3534,34,0
77,3200,30,0
78,3403,32,0
79,3670,34,0
80,3540,34,0
81,3429,33,0
82,3610,35,0
83,3144,29,0
84,3476,33,0
85,3229,30,0
86,3404,32,0
87,3285,31,0
88,3390,32,0
89,3441,31,0
90,3632,35,0
91,3429,33,0
92,3786,37,0
93,3144,29,0
94,3403,32,0
95,3229,30,0
96,3476,33,0
97,3286,31,0
98,3317,31,0
99,3671,34,0
100,3539,34,0
101,3431,33,0
102,3523,34,0
103,3230,30,0
104,3477,33,0
105,3229,30,0
106,3459,33,0
107,3201,30,0
108,3476,33,0
109,3606,33,0
110,3466,33,0
111,3430,33,0
112,3700,36,0
113,3229,30,0
114,3403,32,0
115,3230,30,0
116,3476,33,0
117,3199,30,0
118,3403,32,0
119,3671,34,0
120,3446,33,0
121,3523,34,0
122,3524,34,0
123,3229,30,0
124,3477,33,0
125,3230,30,0
126,3401,32,0
127,3285,31,0
128,3382,31,0
129,3700,34,0
130,3465,33,0
131,3293,31,0
132,3837,38,0
133,3229,30,0
134,3402,32,0
135,3230,30,0
136,3440,33,0
137,3293,31,0
138,3402,32,0
139,3671,34,0
140,3540,34,0
141,3430,33,0
142,3609,35,0
143,3145,29,0
144,3476,33,0
145,3230,30,0
146,3403,32,0
147,3198,30,0
148,3404,32,0
149,3680,34,0
150,3465,33,0
151,3292,31,0
152,3701,36,0
153,3229,30,0
154,3538,34,0
155,3229,30,0
156,3477,33,0
157,3200,30,0
158,3402,32,0
159,3670,34,0
160,3540,34,0
161,3294,31,0
162,3746,37,0
163,3143,29,0
164,3478,33,0
165,3229,30,0
166,3460,33,0
167,3200,30,0
168,3475,33,0
169,3605,33,0
170,3467,33,0
171,3429,33,0
172,3785,37,0
173,3144,29,0
174,3402,32,0
175,3229,30,0
176,3476,33,0
177,3200,30,0
178,3402,32,0
179,3670,34,0
180,3539,33,0
181,3294,31,0
182,3524,34,0
183,3366,32,0
184,3477,33,0
185,3231,30,0
186,3401,32,0
187,3286,31,0
188,3391,32,0
189,3605,33,0
190,3464,33,0
191,3431,33,0
192,3700,36,0
193,3229,30,0
194,3403,32,0
195,3229,30,0
196,3533,34,0
197,3285,31,0
198,3317,31,0
199,3670,33,0
200,3540,34,0
201,3430,33,0
202,3610,35,0
203,3144,28,0
204,3477,33,0
205,3230,30,0
206,3403,32,0
207,3284,31,0
208,3391,32,0
209,3607,33,0
210,3465,33,0
211,3428,33,0
212,3788,37,0
213,3143,28,0
214,3402,32,0
215,3230,30,0
216,3476,33,0
217,3285,31,0
218,3317,31,0
219,3671,34,0
220,3539,34,0
221,3430,33,0
222,3610,35,0
223,3144,29,0
224,3476,33,0
225,3230,30,0
226,3460,33,0
227,3286,31,0
228,3389,32,0
229,3607,33,0
230,3466,33,0
231,3429,33,0
232,3785,37,0
233,3145,29,0
234,3402,32,0
235,3229,30,0
236,3478,33,0
237,3285,31,0
238,3316,31,0
239,3671,34,0
240,3540,34,0
241,3429,33,0
242,3610,35,0
243,3144,29,0
244,3477,33,0
245,3229,30,0
246,3402,32,0
247,3286,31,0
248,3391,32,0
249,3605,33,0
250,3465,33,0
251,3431,33,0
252,3786,37,0
253,3142,29,0
254,3404,32,0
255,3229,30,0
256,3533,34,0
257,3287,31,0
258,3316,31,0
259,3671,34,0
260,3540,34,0
261,3430,33,0
262,3523,34,0
263,3229,30,0
264,3477,33,0
265,3230,30,0
266,3402,32,0
267,3285,31,0
268,3391,32,0
269,3607,33,0
270,3464,33,0
271,3429,33,0
272,3702,36,0
273,3229,30,0
274,3401,31,0
275,3136,29,0
276,3571,34,0
277,3285,31,0
278,3318,31,0
279,3670,34,0
280,3540,34,0
281,3430,33,0
282,3524,34,0
283,3229,30,0
284,3476,33,0
285,3230,30,0
286,3460,33,0
287,3285,31,0
288,3390,32,0
289,3302,31,0
290,3771,35,0
291,3292,31,0
292,3922,39,0
293,3145,29,0
294,3402,32,0
295,3228,30,0
296,3478,33,0
297,3286,31,0
298,3316,31,0
299,3367,32,0
300,3627,34,0
301,3294,31,0
302,3842,37,0
303,3144,29,0
304,3476,33,0
305,3229,30,0
306,3403,32,0
307,3200,30,0
308,3476,33,0
309,3301,31,0
310,3771,35,0
311,3294,31,0
312,3785,37,0
313,3279,31,0
314,3403,32,0
315,3229,30,0
316,3532,34,0
317,3287,31,0
318,3317,31,0
319,3670,34,0
320,3541,34,0
321,3429,33,0
322,3610,35,0
323,3143,29,0
324,3477,33,0
325,3230,30,0
326,3402,32,0
327,3199,30,0
328,3477,33,0
329,3519,33,0
330,3553,33,0
331,3430,33,0
332,3787,37,0
333,3142,29,0
334,3402,32,0
335,3230,30,0
336,3476,33,0
337,3198,30,0
338,3404,32,0
339,3671,34,0
340,3539,34,0
341,3431,33,0
342,3610,35,0
343,3144,29,0
344,3476,33,0
345,3230,30,0
346,3460,33,0
347,3285,31,0
348,3390,32,0
349,3302,31,0
350,3466,33,0
351,3293,31,0
352,3786,37,0
353,2978,27,0
354,0,0,0
355,802,7,0
356,3477,33,0
357,3199,30,0
358,3401,32,0
359,3367,32,0
360,3845,36,0
361,3661,35,0
362,3611,35,0
363,3144,29,0
364,3477,32,0
365,3229,30,0
366,3403,32,0
367,3286,31,0
368,3390,31,0
369,3301,31,0
370,3771,35,0
371,3430,33,0
372,3786,37,0
373,3143,29,0
374,3403,32,0
375,3228,30,0
376,3533,34,0
377,3286,31,0
378,3400,31,0
379,3518,33,0
380,3692,35,0
381,3430,33,0
382,3609,35,0
383,3144,29,0
384,3477,33,0
385,3230,29,0
386,3402,32,0
387,3286,30,0
388,3391,32,0
389,3455,32,0
390,3616,34,0
391,3430,33,0
392,3787,37,0
393,3143,29,0
394,3402,32,0
395,3229,30,0
396,3476,33,0
397,3286,31,0
398,3317,31,0
399,3518,33,0
400,3690,35,0
401,3431,33,0
402,3610,35,0
403,3143,29,0
404,3477,33,0
405,3230,29,0
406,3460,33,0
407,3285,31,0
408,3390,32,0
409,3302,31,0
410,3770,35,0
411,3428,33,0
412,3788,37,0
413,3144,29,0
414,3402,32,0
415,3230,28,0
416,3477,33,0
417,3285,31,0
418,3316,31,0
419,3520,33,0
420,3689,35,0
421,3429,33,0
422,3525,34,0
423,3229,30,0
424,3476,33,0
425,3230,30,0
426,3402,32,0
427,3286,31,0
428,3390,32,0
429,3301,31,0
430,3772,35,0
431,3429,33,0
432,3785,37,0
433,3145,29,0
434,3403,32,0
435,3229,30,0
436,3533,34,0
437,3286,31,0
438,3316,31,0
439,3583,34,0
440,3628,34,0
441,3511,34,0
442,3527,34,0
443,3145,29,0
444,3477,33,0
445,3229,30,0
446,3403,32,0
447,3285,31,0
448,3475,32,0
449,3518,33,0
450,3553,33,0
451,3430,33,0
452,3786,37,0
453,3142,28,0
454,3404,32,0
455,3230,30,0
456,3476,33,0
457,3286,31,0
458,3317,31,0
459,3582,34,0
460,3628,34,0
461,3430,33,0
462,3609,35,0
463,3143,29,0
464,3477,33,0
465,3229,30,0
466,3460,33,0
467,3286,31,0
468,3389,32,0
469,3302,31,0
470,3770,35,0
471,3429,33,0
472,3787,37,0
473,3143,29,0
474,3402,32,0
475,3231,30,0
476,3477,33,0
477,3285,31,0
478,3317,31,0
479,3584,34,0
480,3626,34,0
481,3430,33,0
482,3610,35,0
483,3143,29,0
484,3476,33,0
485,3230,30,0
486,3402,32,0
487,3286,30,0
488,3391,32,0
489,3454,31,0
490,3617,34,0
491,3361,32,0
492,3854,38,0
493,3226,30,0
494,3320,31,0
495,3229,30,0
496,3535,34,0
497,3286,31,0
498,3316,31,0
499,3602,34,0
500,3610,34,0
501,3428,33,0
502,3610,34,0
503,3312,31,0
504,3308,31,0
505,3229,30,0
506,3403,32,0
507,3285,31,0
508,3391,32,0
509,3302,31,0
510,3769,35,0
511,3430,33,0
512,3786,37,0
513,3311,30,0
514,3235,30,0
515,3311,31,0
516,3476,33,0
517,3205,30,0
518,3399,32,0
519,3437,32,0
520,3691,35,0
521,3431,33,0
522,3608,35,0
523,3144,29,0
524,3559,34,0
525,3229,30,0
526,3377,32,0
527,3286,31,0
528,3390,32,0
529,3519,33,0
530,3554,33,0
531,3428,33,0
532,3869,38,0
533,3143,29,0
534,3320,31,0
535,3312,31,0
536,3394,31,0
537,3285,31,0
538,3400,32,0
539,3284,31,0
540,3843,36,0
541,3430,33,0
542,3611,35,0
543,3142,29,0
544,3476,33,0
545,3230,30,0
546,3402,32,0
547,3285,31,0
548,3473,33,0
549,3436,32,0
550,3636,34,0
551,3348,32,0
552,3785,37,0
553,3144,29,0
554,3484,33,0
555,3147,29,0
556,3534,34,0
557,3367,32,0
558,3316,31,0
559,3438,32,0
560,3860,37,0
561,3342,32,0
562,3610,35,0
563,3063,28,0
564,3557,34,0
565,3431,32,0
566,3120,29,0
567,3453,33,0
568,3222,30,0
569,3456,32,0
570,3698,35,0
571,3631,35,0
572,3504,34,0
573,3224,30,0
574,3322,31,0
575,3229,29,0
576,3476,33,0
577,3286,31,0
578,3317,31,0
579,3600,34,0
580,3779,36,0
581,3262,31,0
582,3608,35,0
583,3225,30,0
584,3396,32,0
585,3228,30,0
586,3459,33,0
587,3287,31,0
588,3390,32,0
589,3301,31,0
590,3939,37,0
591,3429,33,0
592,3619,35,0
593,3144,29,0
594,3570,34,0
595,3063,28,0
596,3644,35,0
597,3185,30,0
598,3417,32,0
599,3433,32,0
600,3676,35,0
601,3363,32,0
602,3778,37,0
603,2975,27,0
604,3477,33,0
605,3399,32,0
606,3301,31,0
607,3217,30,0
608,3560,34,0
609,3132,29,0
610,3770,35,0
611,3498,34,0
612,3886,38,0
613,2976,27,0
614,3403,32,0
615,3229,30,0
616,3703,36,0
617,3117,29,0
618,3398,32,0
619,3221,30,0
620,3990,38,0
621,3415,33,0
622,3543,34,0
623,3212,30,0
624,3576,34,0
625,3229,30,0
626,3235,30,0
627,3352,32,0
628,3490,33,0
629,3303,31,0
630,3601,33,0
631,3597,35,0
632,3619,35,0
633,3211,30,0
634,3335,31,0
635,3230,30,0
636,3476,33,0
637,3455,33,0
638,3317,31,0
639,3133,29,0
640,3910,37,0
641,3597,35,0
642,3724,36,0
643,2929,27,0
644,3476,33,0
645,3243,30,0
646,3377,32,0
647,3286,31,0
648,3673,35,0
649,3085,29,0
650,3704,34,0
651,3460,33,0
652,3754,37,0
653,3213,30,0
654,3502,33,0
655,3062,27,0
656,3646,34,0
657,3117,28,0
658,3601,34,0
659,3087,29,0
660,3908,36,0
661,3445,32,0
662,3810,37,0
663,2927,27,0
664,3410,31,0
665,3297,31,0
666,3416,32,0
667,3203,30,0
668,3391,32,0
669,3368,32,0
670,3870,36,0
671,3295,31,0
672,3753,37,0
673,3211,30,0
674,3404,32,0
675,3161,29,0
676,3534,34,0
677,3286,31,0
678,3384,32,0
679,3403,32,0
680,4023,38,0
681,3430,33,0
682,3395,33,0
683,3358,31,0
684,3346,32,0
685,3360,31,0
686,3287,31,0
687,3285,31,0
688,3506,33,0
689,3302,31,0
690,3654,34,0
691,3261,31,0
692,3870,38,0
693,3060,28,0
694,3557,34,0
695,3360,31,0
696,3275,31,0
697,3286,31,0
698,3235,30,0
699,3301,31,0
700,3910,37,0
701,3583,35,0
702,3523,34,0
703,3145,29,0
704,3476,33,0
705,3314,31,0
706,3374,32,0
707,3300,31,0
708,3476,33,0
709,3417,32,0
710,3487,32,0
711,3713,36,0
712,3670,36,0
713,3045,28,0
714,3617,34,0
715,2946,27,0
716,3632,35,0
717,3199,30,0
718,3331,31,0
719,3503,33,0
720,3625,34,0
721,3714,36,0
722,3494,34,0
723,2975,27,0
724,3761,36,0
725,3229,30,0
726,3118,29,0
727,3440,33,0
728,3521,33,0
729,3185,30,0
730,3756,35,0
731,3358,32,0
732,3872,38,0
733,2975,27,0
734,3404,32,0
735,3228,30,0
736,3817,37,0
737,3239,31,0
738,3080,28,0
739,3370,32,0
740,3995,38,0
741,3558,34,0
742,3327,32,0
743,3311,31,0
744,3544,34,0
745,3277,30,0
746,3402,32,0
747,3001,27,0
748,3391,32,0
749,3302,31,0
750,4054,38,0
751,3429,33,0
752,3572,35,0
753,3243,30,0
754,3518,33,0
755,3015,28,0
756,3643,35,0
757,3050,28,0
758,3317,31,0
759,3455,33,0
760,4039,37,0
761,3430,33,0
762,3393,33,0
763,3245,30,0
764,3462,33,0
765,3359,31,0
766,3459,33,0
767,3285,31,0
768,3258,30,0
769,3388,32,0
770,3901,36,0
771,3213,31,0
772,4002,39,0
773,3145,29,0
774,3402,32,0
775,3113,29,0
776,3546,34,0
777,3333,31,0
778,3269,31,0
779,3220,30,0
780,4038,38,0
781,3215,31,0
782,3825,37,0
783,3143,29,0
784,3477,33,0
785,3100,29,0
786,3316,31,0
787,3286,31,0
788,3390,32,0
789,3516,33,0
790,3771,35,0
791,3300,32,0
792,3954,39,0
793,2889,26,0
794,3336,31,0
795,3397,32,0
796,3650,35,0
797,3071,29,0
798,3484,32,0
799,3234,30,0
800,4024,38,0
801,3430,33,0
802,3648,36,0
803,3105,28,0
804,3476,33,0
805,3115,29,0
806,3302,31,0
807,3285,31,0
808,3606,34,0
809,3301,30,0
810,3640,34,0
811,3598,35,0
812,3749,36,0
813,3095,29,0
814,3488,33,0
815,3193,29,0
816,3346,32,0
817,3548,34,0
818,3184,29,0
819,3086,29,0
820,3909,37,0
821,3516,34,0
822,3455,33,0
823,3299,31,0
824,3606,34,0
825,3229,30,0
826,3245,31,0
827,3217,30,0
828,3758,35,0
829,3086,29,0
830,3986,37,0
831,3429,33,0
832,3942,39,0
833,2860,26,0
834,3531,33,0
835,3113,29,0
836,3546,34,0
837,3401,32,0
838,3316,31,0
839,3106,29,0
840,4038,38,0
841,3429,33,0
842,3481,34,0
843,3406,32,0
844,3412,32,0
845,3047,28,0
846,3301,31,0
847,3541,34,0
848,3351,31,0
849,3172,30,0
850,3785,35,0
851,3409,32,0
852,3792,37,0
853,3342,30,0
854,3403,32,0
855,3198,30,0
856,3212,30,0
857,3571,34,0
858,3354,32,0
859,3134,29,0
860,3910,37,0
861,3307,31,0
862,3860,38,0
863,3144,29,0
864,3477,33,0
865,3100,29,0
866,3532,33,0
867,3284,31,0
868,3345,32,0
869,3482,33,0
870,3704,34,0
871,3011,28,0
872,4292,43,0
873,2989,27,0
874,3274,31,0
875,3312,31,0
876,3523,33,0
877,3285,31,0
878,3356,32,0
879,3301,31,0
880,3740,35,0
881,3513,34,0
882,3608,35,0
883,3258,30,0
884,3362,32,0
885,3525,33,0
886,3096,29,0
887,3354,32,0
888,3504,33,0
889,3106,29,0
890,3662,35,0
891,3225,30,0
892,4020,39,0
893,3212,30,0
894,3203,30,0
895,3494,33,0
896,3214,30,0
897,3284,31,0
898,3600,34,0
899,3101,29,0
900,4109,39,0
901,3010,28,0
902,3829,38,0
903,3074,28,0
904,3745,36,0
905,3144,29,0
906,3402,32,0
907,3089,29,0
908,3674,35,0
909,3215,30,0
910,3858,36,0
911,3432,33,0
912,3629,35,0
913,3145,29,0
914,3557,34,0
915,3142,29,0
916,3561,35,0
917,3062,27,0
918,3316,31,0
919,3499,33,0
920,3996,38,0
921,3059,29,0
922,3824,37,0
923,3098,29,0
924,3676,35,0
925,3114,29,0
926,3317,31,0
927,3332,31,0
928,3262,31,0
929,3470,33,0
930,3885,36,0
931,3345,32,0
932,3718,36,0
933,3096,29,0
934,3519,33,0
935,3032,28,0
936,3643,35,0
937,3201,30,0
938,3365,31,0
939,3434,33,0
940,3929,37,0
941,3431,33,0
942,3493,34,0
943,2889,26,0
944,3761,36,0
945,3228,30,0
946,3545,34,0
947,3286,31,0
948,3304,31,0
949,3368,32,0
950,3705,34,0
951,3515,34,0
952,3505,34,0
953,3225,30,0
954,3517,33,0
955,3201,30,0
956,3507,33,0
957,3349,32,0
958,3137,29,0
959,3388,32,0
960,4024,38,0
961,3409,32,0
962,3515,34,0
963,3143,29,0
964,3476,33,0
965,3346,31,0
966,3457,33,0
967,3209,30,0
968,3296,31,0
969,3301,31,0
970,3886,36,0
971,3315,32,0
972,3901,37,0
973,2944,27,0
974,3320,31,0
975,3396,32,0
976,3591,35,0
977,3346,31,0
978,3031,28,0
979,3500,33,0
980,3880,37,0
981,3429,33,0
982,3725,36,0
983,3239,30,0
984,3098,29,0
985,3426,32,0
986,3375,32,0
987,3646,35,0
988,3144,29,0
989,3101,29,0
990,3817,34,0
991,3723,37,0
992,3647,35,0
993,3143,29,0
994,3121,29,0
995,3426,32,0
996,3618,35,0
997,3404,32,0
998,3144,29,0
999,3300,31,0
1000,3755,35,0
1001,3736,37,0
1002,3458,33,0
1003,2860,26,0
1004,3606,34,0
1005,3363,32,0
1006,3535,34,0
1007,3404,32,0
1008,2933,27,0
1009,3585,34,0
1010,3482,33,0
1011,3972,38,0
1012,3533,34,0
1013,3028,28,0
1014,3517,33,0
1015,2962,27,0
1016,3801,37,0
1017,3402,32,0
1018,3145,29,0
1019,3302,31,0
1020,3400,33,0
1021,4166,40,0
1022,3381,32,0
1023,3122,29,0
1024,3497,33,0
1025,3144,29,0
1026,3429,33,0
1027,3591,34,0
1028,3145,29,0
1029,3395,32,0
1030,3256,31,0
1031,3763,35,0
1032,3872,38,0
1033,3317,31,0
1034,3230,30,0
1035,3229,30,0
1036,3420,33,0
1037,3495,33,0
1038,3221,30,0
1039,3397,32,0
1040,3509,34,0
1041,3647,34,0
1042,3696,36,0
1043,3144,29,0
1044,3390,32,0
1045,3315,31,0
1046,3250,30,0
1047,3612,35,0
1048,3217,30,0
1049,3595,33,0
1050,3138,29,0
1051,3803,36,0
1052,3873,37,0
1053,3143,29,0
1054,3404,31,0
1055,2860,26,0
1056,3644,35,0
1057,3488,33,0
1058,3162,29,0
1059,3702,36,0
1060,3357,32,0
1061,3513,32,0
1062,3830,38,0
1063,3144,29,0
1064,3477,33,0
1065,3075,28,0
1066,3527,34,0
1067,3620,35,0
1068,3143,29,0
1069,3474,33,0
1070,3294,31,0
1071,3451,32,0
1072,4070,40,0
1073,3317,30,0
1074,3143,29,0
1075,3564,34,0
1076,3114,29,0
1077,3314,31,0
1078,3404,32,0
1079,3549,34,0
1080,3270,31,0
1081,3619,34,0
1082,3812,37,0
1083,3315,31,0
1084,3304,30,0
1085,3403,32,0
1086,3113,29,0
1087,3200,30,0
1088,3677,34,0
1089,3474,33,0
1090,3292,31,0
1091,3620,34,0
1092,3787,37,0
1093,3432,31,0
1094,3230,30,0
1095,3476,33,0
1096,3202,30,0
1097,3170,30,0
1098,3402,32,0
1099,3591,34,0
1100,3431,33,0
1101,3734,35,0
1102,3610,35,0
1103,3316,31,0
1104,3303,31,0
1105,3325,31,0
1106,3106,29,0
1107,3466,33,0
1108,3411,32,0
1109,3476,33,0
1110,3292,31,0
1111,4066,39,0
1112,3456,33,0
1113,3143,29,0
1114,3403,32,0
1115,3477,33,0
1116,3285,31,0
1117,3211,30,0
1118,3337,31,0
1119,3547,34,0
1120,3294,31,0
1121,3949,38,0
1122,3458,33,0
1123,3028,28,0
1124,3592,34,0
1125,3324,31,0
1126,3421,33,0
1127,3403,32,0
1128,3216,30,0
1129,3396,31,0
1130,3372,32,0
1131,3764,37,0
1132,3756,35,0
1133,3145,29,0
1134,3402,32,0
1135,3403,32,0
1136,3360,32,0
1137,3402,31,0
1138,3145,29,0
1139,3549,34,0
1140,3291,31,0
1141,4180,40,0
1142,3229,30,0
1143,3238,30,0
1144,3382,32,0
1145,3143,29,0
1146,3544,34,0
1147,3477,33,0
1148,3144,29,0
1149,3473,33,0
1150,3292,30,0
1151,3650,34,0
1152,3872,38,0
1153,3316,31,0
1154,2947,27,0
1155,3686,35,0
1156,3360,32,0
1157,3460,33,0
1158,3143,29,0
1159,3187,30,0
1160,3655,35,0
1161,3893,37,0
1162,3516,34,0
1163,3057,28,0
1164,3446,33,0
1165,3519,33,0
1166,3285,31,0
1167,3475,33,0
1168,2942,27,0
1169,3483,33,0
1170,3485,33,0
1171,3988,38,0
1172,3418,33,0
1173,3432,32,0
1174,3114,29,0
1175,3260,30,0
1176,3617,34,0
1177,3403,32,0
1178,3144,29,0
1179,3186,30,0
1180,3569,34,0
1181,4265,42,0
1182,3229,30,0
1183,3392,32,0
1184,3229,30,0
1185,3402,32,0
1186,3286,31,0
1187,3534,34,0
1188,3143,29,0
1189,3281,31,0
1190,3487,33,0
1191,4131,40,0
1192,3389,32,0
1193,3317,31,0
1194,3229,30,0
1195,3403,32,0
1196,3361,32,0
1197,3401,32,0
1198,3144,29,0
1199,3549,34,0
1200,3292,31,0
1201,4179,41,0
1202,3230,30,0
1203,3390,32,0
1204,3231,29,0
1205,3402,32,0
1206,3285,31,0
1207,3477,33,0
1208,3144,29,0
1209,3300,31,0
1210,3466,33,0
1211,3805,36,0
1212,3716,36,0
1213,3316,31,0
1214,3230,30,0
1215,3324,31,0
1216,3323,32,0
1217,3576,34,0
1218,3142,29,0
1219,3549,34,0
1220,3293,31,0
1221,3757,35,0
1222,3651,36,0
1223,3391,32,0
1224,3229,30,0
1225,3404,32,0
1226,3285,31,0
1227,3475,33,0
1228,3144,29,0
1229,3475,33,0
1230,3291,31,0
1231,3797,35,0
1232,3725,37,0
1233,3316,31,0
1234,3230,30,0
1235,3477,33,0
1236,3170,30,0
1237,3439,32,0
1238,3223,30,0
1239,3547,34,0
1240,3293,31,0
1241,3741,36,0
1242,3667,35,0
1243,3391,32,0
1244,3230,30,0
1245,3402,32,0
1246,3287,31,0
1247,3381,32,0
1248,3294,31,0
1249,3476,33,0
1250,3293,31,0
1251,3512,33,0
1252,4014,39,0
1253,3317,31,0
1254,3229,30,0
1255,3477,33,0
1256,3286,31,0
1257,3324,31,0
1258,3221,30,0
1259,3550,34,0
1260,3291,31,0
1261,3601,35,0
1262,3813,36,0
1263,3390,32,0
1264,3230,30,0
1265,3402,32,0
1266,3229,30,0
1267,3460,32,0
1268,3217,30,0
1269,3473,33,0
1270,3294,31,0
1271,3858,37,0
1272,3667,35,0
1273,3317,31,0
1274,3231,30,0
1275,3476,33,0
1276,3286,31,0
1277,3382,32,0
1278,3221,30,0
1279,3632,34,0
1280,3294,31,0
1281,3968,39,0
1282,3444,32,0
1283,3391,32,0
1284,3229,30,0
1285,3403,32,0
1286,3285,31,0
1287,3476,33,0
1288,3145,29,0
1289,3474,33,0
1290,3291,31,0
1291,4084,40,0
1292,3444,32,0
1293,3315,31,0
1294,3230,30,0
1295,3478,33,0
1296,3285,31,0
1297,3403,32,0
1298,3144,29,0
1299,3548,34,0
1300,3292,31,0
1301,3971,39,0
1302,3442,32,0
1303,3317,31,0
1304,3304,31,0
1305,3402,32,0
1306,3286,31,0
1307,3459,33,0
1308,3216,30,0
1309,3476,32,0
1310,3292,31,0
1311,4081,40,0
1312,3445,32,0
1313,3317,31,0
1314,3228,30,0
1315,3325,31,0
1316,3439,33,0
1317,3401,32,0
1318,3144,29,0
1319,3398,32,0
1320,3444,33,0
1321,3969,39,0
1322,3445,32,0
1323,3315,31,0
